factor_id,store_id,factor_date,is_holiday,temp_c,rainfall_mm,trend_index,cpi_index,year,week
F000015652,ST0101,2024-02-18,False,26.03,10.79,98.51,103.57,2024,7
F000015653,ST0101,2024-02-25,False,22.51,13.51,98.65,105.19,2024,8
F000015654,ST0101,2024-03-03,True,22.77,5.51,105.14,104.84,2024,9
F000015655,ST0101,2024-03-10,False,26.06,0.0,109.0,105.39,2024,10
F000015656,ST0101,2024-03-17,False,21.69,7.01,112.94,105.92,2024,11
F000015657,ST0101,2024-03-24,False,25.79,0.0,96.39,104.88,2024,12
F000015658,ST0101,2024-03-31,False,29.25,5.33,93.1,105.78,2024,13
F000015659,ST0101,2024-04-07,False,25.36,12.9,107.55,104.75,2024,14
F000015660,ST0101,2024-04-14,False,32.56,14.51,101.2,106.13,2024,15
F000015661,ST0101,2024-04-21,False,25.3,1.3,100.32,106.14,2024,16
F000015662,ST0101,2024-04-28,False,27.18,11.46,95.15,106.68,2024,17
F000015663,ST0101,2024-05-05,False,28.81,11.37,98.45,106.45,2024,18
F000015664,ST0101,2024-05-12,False,38.11,2.31,111.73,107.18,2024,19
F000015665,ST0101,2024-05-19,False,33.32,9.42,101.9,107.44,2024,20
F000015666,ST0101,2024-05-26,False,33.97,0.0,101.77,107.11,2024,21
F000015667,ST0101,2024-06-02,False,28.96,7.33,107.28,106.43,2024,22
F000015668,ST0101,2024-06-09,False,29.73,3.25,108.43,105.33,2024,23
F000015669,ST0101,2024-06-16,False,28.55,17.95,97.78,105.66,2024,24
F000015670,ST0101,2024-06-23,False,32.13,4.61,102.96,107.33,2024,25
F000015671,ST0101,2024-06-30,False,33.79,16.7,104.83,107.65,2024,26
F000015672,ST0101,2024-07-07,True,29.85,7.75,103.13,105.12,2024,27
F000015673,ST0101,2024-07-14,False,29.68,14.6,111.06,107.26,2024,28
F000015674,ST0101,2024-07-21,False,36.29,14.47,100.02,106.22,2024,29
F000015675,ST0101,2024-07-28,False,36.91,4.64,94.65,107.29,2024,30
F000015676,ST0101,2024-08-04,False,37.19,20.1,102.86,107.32,2024,31
F000015677,ST0101,2024-08-11,False,34.87,17.25,100.95,108.83,2024,32
F000015678,ST0101,2024-08-18,False,30.11,20.63,101.54,107.16,2024,33
F000015679,ST0101,2024-08-25,False,31.47,17.82,98.43,108.2,2024,34
F000015680,ST0101,2024-09-01,True,29.15,21.22,98.76,106.09,2024,35
F000015681,ST0101,2024-09-08,False,31.57,23.76,104.28,106.97,2024,36
F000015682,ST0101,2024-09-15,False,29.55,14.31,101.88,106.53,2024,37
F000015683,ST0101,2024-09-22,False,30.4,26.51,106.54,109.59,2024,38
F000015684,ST0101,2024-09-29,True,32.18,16.26,102.97,106.62,2024,39
F000015685,ST0101,2024-10-06,False,28.02,13.36,104.77,107.22,2024,40
F000015686,ST0101,2024-10-13,False,23.4,23.74,107.82,107.8,2024,41
F000015687,ST0101,2024-10-20,False,29.88,28.81,109.61,109.25,2024,42
F000015688,ST0101,2024-10-27,False,31.12,11.67,100.05,107.65,2024,43
F000015689,ST0101,2024-11-03,False,26.14,4.98,111.21,107.11,2024,44
F000015690,ST0101,2024-11-10,False,25.52,11.54,105.43,107.09,2024,45
F000015691,ST0101,2024-11-17,False,26.97,9.16,95.67,109.28,2024,46
F000015692,ST0101,2024-11-24,False,25.95,11.98,91.42,110.24,2024,47
F000015693,ST0101,2024-12-01,False,19.26,10.82,109.57,109.12,2024,48
F000015694,ST0101,2024-12-08,False,23.72,10.81,110.7,109.5,2024,49
F000015695,ST0101,2024-12-15,False,22.46,4.17,99.13,108.2,2024,50
F000015696,ST0101,2024-12-22,False,19.93,18.02,102.0,109.44,2024,51
F000015697,ST0101,2024-12-29,False,25.03,6.64,100.51,108.45,2024,52
F000015698,ST0101,2025-01-05,True,20.42,0.0,106.95,108.51,2025,1
F000015699,ST0101,2025-01-12,False,19.76,17.82,117.82,109.43,2025,2
F000015700,ST0101,2025-01-19,False,24.58,5.3,104.96,108.79,2025,3
F000015701,ST0101,2025-01-26,False,21.02,5.74,109.82,111.01,2025,4
F000015702,ST0101,2025-02-02,False,29.38,0.0,100.73,110.17,2025,5
F000015703,ST0101,2025-02-09,False,22.91,2.17,105.99,110.18,2025,6
F000015704,ST0101,2025-02-16,True,27.03,7.53,93.22,109.47,2025,7
F000015705,ST0101,2025-02-23,True,21.85,8.79,109.51,110.07,2025,8
F000015706,ST0101,2025-03-02,False,19.45,0.77,101.32,110.65,2025,9
F000015707,ST0101,2025-03-09,False,22.14,0.53,105.05,110.36,2025,10
F000015708,ST0101,2025-03-16,False,22.12,12.14,94.14,110.52,2025,11
F000015709,ST0101,2025-03-23,False,21.35,13.1,98.67,109.17,2025,12
F000015710,ST0101,2025-03-30,False,24.22,5.6,107.75,109.43,2025,13
F000015711,ST0101,2025-04-06,False,29.9,15.7,97.6,110.16,2025,14
F000015712,ST0101,2025-04-13,False,22.6,5.53,99.76,110.84,2025,15
F000015713,ST0101,2025-04-20,False,28.58,6.73,111.08,110.33,2025,16
F000015714,ST0101,2025-04-27,False,25.84,15.85,101.5,110.07,2025,17
F000015715,ST0101,2025-05-04,False,34.06,9.48,101.45,111.54,2025,18
F000015716,ST0101,2025-05-11,False,28.33,3.04,99.01,112.27,2025,19
F000015717,ST0101,2025-05-18,False,31.92,9.25,101.87,112.02,2025,20
F000015718,ST0101,2025-05-25,False,28.06,5.24,99.8,111.89,2025,21
F000015719,ST0101,2025-06-01,False,31.22,11.36,105.53,110.93,2025,22
F000015720,ST0101,2025-06-08,False,27.21,4.58,105.12,111.48,2025,23
F000015721,ST0101,2025-06-15,False,30.71,7.63,103.75,111.72,2025,24
F000015722,ST0101,2025-06-22,True,36.38,0.6,100.44,111.38,2025,25
F000015723,ST0101,2025-06-29,False,40.05,4.35,111.63,111.38,2025,26
F000015724,ST0101,2025-07-06,False,37.34,6.18,98.3,110.33,2025,27
F000015725,ST0101,2025-07-13,False,35.13,15.0,93.43,112.21,2025,28
F000015726,ST0101,2025-07-20,False,36.52,10.03,113.92,112.17,2025,29
F000015727,ST0101,2025-07-27,False,36.27,10.1,106.73,113.47,2025,30
F000015728,ST0101,2025-08-03,False,35.86,2.58,109.01,112.08,2025,31
F000015729,ST0101,2025-08-10,False,32.57,10.0,114.63,111.61,2025,32
F000015730,ST0101,2025-08-17,False,35.93,13.67,101.44,113.83,2025,33
F000015731,ST0101,2025-08-24,False,31.87,16.65,102.68,112.64,2025,34
F000015732,ST0101,2025-08-31,False,31.26,20.28,105.02,114.01,2025,35
F000015733,ST0101,2025-09-07,False,33.43,16.28,112.2,112.68,2025,36
F000015734,ST0101,2025-09-14,False,34.91,32.41,106.77,112.2,2025,37
F000015735,ST0101,2025-09-21,False,33.6,23.32,102.84,112.61,2025,38
F000015736,ST0101,2025-09-28,False,27.3,15.74,100.69,113.46,2025,39
F000015737,ST0101,2025-10-05,False,34.83,22.65,105.27,114.77,2025,40
F000015738,ST0101,2025-10-12,False,31.87,31.11,110.72,112.63,2025,41
F000015739,ST0101,2025-10-19,False,29.93,15.35,111.32,112.84,2025,42
F000015740,ST0101,2025-10-26,False,22.65,14.63,111.51,113.47,2025,43
F000015741,ST0101,2025-11-02,False,28.94,7.37,112.08,113.21,2025,44
F000015742,ST0101,2025-11-09,False,22.48,25.87,102.57,111.72,2025,45
F000015743,ST0101,2025-11-16,False,30.96,18.65,112.41,112.64,2025,46
F000015744,ST0101,2025-11-23,False,25.23,22.49,102.57,114.82,2025,47
F000015745,ST0101,2025-11-30,False,22.99,12.01,116.58,113.54,2025,48
F000015746,ST0101,2025-12-07,False,22.11,0.16,102.65,114.12,2025,49
F000015747,ST0101,2025-12-14,False,23.15,10.05,111.65,114.1,2025,50
F000015748,ST0101,2025-12-21,False,20.7,8.26,114.31,113.43,2025,51
F000015749,ST0101,2025-12-28,False,21.71,0.0,106.79,113.15,2025,52
F000015750,ST0101,2026-01-04,False,22.14,1.93,111.32,113.41,2026,1
F000015751,ST0101,2026-01-11,False,24.52,0.0,108.36,114.28,2026,2
F000015752,ST0101,2026-01-18,False,19.19,0.0,104.77,115.19,2026,3
F000015753,ST0101,2026-01-25,False,24.75,0.0,104.83,113.53,2026,4
F000015754,ST0101,2026-02-01,False,16.88,0.0,106.23,115.07,2026,5
F000015755,ST0101,2026-02-08,True,19.54,0.97,105.56,115.04,2026,6
F000015756,ST0101,2026-02-15,False,23.58,0.0,102.71,114.73,2026,7
F000015757,ST0102,2023-02-26,False,18.97,0.22,99.72,99.68,2023,8
F000015758,ST0102,2023-03-05,False,24.63,4.87,101.44,100.47,2023,9
F000015759,ST0102,2023-03-12,False,24.21,12.35,101.16,100.8,2023,10
F000015760,ST0102,2023-03-19,False,24.82,2.62,95.6,98.98,2023,11
F000015761,ST0102,2023-03-26,False,25.85,7.6,101.43,100.78,2023,12
F000015762,ST0102,2023-04-02,False,22.01,14.65,102.58,99.44,2023,13
F000015763,ST0102,2023-04-09,False,19.04,19.47,98.06,101.27,2023,14
F000015764,ST0102,2023-04-16,False,24.18,5.67,108.28,98.92,2023,15
F000015765,ST0102,2023-04-23,False,24.94,11.87,112.4,100.21,2023,16
F000015766,ST0102,2023-04-30,False,28.06,8.51,96.42,100.09,2023,17
F000015767,ST0102,2023-05-07,False,28.16,0.0,96.72,100.31,2023,18
F000015768,ST0102,2023-05-14,False,29.75,2.09,93.13,100.47,2023,19
F000015769,ST0102,2023-05-21,False,28.47,13.39,91.11,100.79,2023,20
F000015770,ST0102,2023-05-28,False,29.96,0.0,96.85,100.76,2023,21
F000015771,ST0102,2023-06-04,False,28.52,9.73,102.08,101.99,2023,22
F000015772,ST0102,2023-06-11,True,36.65,13.18,103.09,100.3,2023,23
F000015773,ST0102,2023-06-18,False,33.27,8.41,109.1,101.89,2023,24
F000015774,ST0102,2023-06-25,False,28.85,7.91,106.4,102.31,2023,25
F000015775,ST0102,2023-07-02,True,29.22,17.78,108.31,101.74,2023,26
F000015776,ST0102,2023-07-09,False,34.52,6.09,96.24,101.13,2023,27
F000015777,ST0102,2023-07-16,False,32.6,0.0,108.11,101.63,2023,28
F000015778,ST0102,2023-07-23,False,32.87,9.29,109.58,101.5,2023,29
F000015779,ST0102,2023-07-30,False,28.87,25.44,98.76,101.19,2023,30
F000015780,ST0102,2023-08-06,False,37.5,16.16,101.64,102.4,2023,31
F000015781,ST0102,2023-08-13,False,32.19,16.11,108.54,101.88,2023,32
F000015782,ST0102,2023-08-20,False,33.63,19.39,100.44,101.3,2023,33
F000015783,ST0102,2023-08-27,False,27.61,10.43,106.74,102.05,2023,34
F000015784,ST0102,2023-09-03,True,32.79,24.56,98.88,102.82,2023,35
F000015785,ST0102,2023-09-10,False,30.63,22.23,100.53,103.09,2023,36
F000015786,ST0102,2023-09-17,False,30.79,14.73,105.29,102.42,2023,37
F000015787,ST0102,2023-09-24,False,31.55,20.82,99.07,103.88,2023,38
F000015788,ST0102,2023-10-01,False,31.47,19.72,102.35,103.5,2023,39
F000015789,ST0102,2023-10-08,False,28.92,23.34,106.22,104.09,2023,40
F000015790,ST0102,2023-10-15,False,30.34,22.7,110.32,103.26,2023,41
F000015791,ST0102,2023-10-22,True,26.51,8.71,98.0,103.87,2023,42
F000015792,ST0102,2023-10-29,False,28.06,15.42,100.83,103.02,2023,43
F000015793,ST0102,2023-11-05,False,29.58,8.34,108.66,103.17,2023,44
F000015794,ST0102,2023-11-12,False,26.72,3.13,102.24,103.56,2023,45
F000015795,ST0102,2023-11-19,False,21.88,7.86,101.36,103.76,2023,46
F000015796,ST0102,2023-11-26,False,26.94,13.67,108.63,104.03,2023,47
F000015797,ST0102,2023-12-03,False,22.56,16.97,107.36,104.24,2023,48
F000015798,ST0102,2023-12-10,False,21.01,5.84,96.82,103.21,2023,49
F000015799,ST0102,2023-12-17,False,24.17,4.01,100.8,104.34,2023,50
F000015800,ST0102,2023-12-24,False,17.58,16.88,105.8,104.05,2023,51
F000015801,ST0102,2023-12-31,True,19.35,15.09,105.0,103.18,2023,52
F000015802,ST0102,2024-01-07,False,19.83,7.07,96.79,104.9,2024,1
F000015803,ST0102,2024-01-14,True,23.15,4.2,97.98,104.59,2024,2
F000015804,ST0102,2024-01-21,False,21.94,22.23,100.32,105.6,2024,3
F000015805,ST0102,2024-01-28,False,26.43,2.21,103.01,103.54,2024,4
F000015806,ST0102,2024-02-04,False,20.25,8.6,104.77,104.86,2024,5
F000015807,ST0102,2024-02-11,False,22.79,6.03,101.12,105.26,2024,6
F000015808,ST0102,2024-02-18,False,17.2,0.0,112.16,105.01,2024,7
F000015809,ST0102,2024-02-25,False,21.26,0.0,93.53,104.7,2024,8
F000015810,ST0102,2024-03-03,False,19.85,6.51,100.32,105.23,2024,9
F000015811,ST0102,2024-03-10,False,25.74,0.0,101.84,105.51,2024,10
F000015812,ST0102,2024-03-17,False,20.87,8.83,110.2,104.83,2024,11
F000015813,ST0102,2024-03-24,False,22.7,1.58,108.56,106.31,2024,12
F000015814,ST0102,2024-03-31,False,29.38,2.46,95.78,106.33,2024,13
F000015815,ST0102,2024-04-07,False,22.42,7.36,95.22,105.18,2024,14
F000015816,ST0102,2024-04-14,False,28.34,0.0,100.12,105.94,2024,15
F000015817,ST0102,2024-04-21,False,26.7,1.27,99.28,104.59,2024,16
F000015818,ST0102,2024-04-28,False,33.0,9.41,100.77,104.83,2024,17
F000015819,ST0102,2024-05-05,False,29.57,22.89,106.2,105.19,2024,18
F000015820,ST0102,2024-05-12,False,26.85,13.57,101.77,106.99,2024,19
F000015821,ST0102,2024-05-19,False,31.01,10.91,97.58,106.84,2024,20
F000015822,ST0102,2024-05-26,False,29.79,9.63,103.48,107.16,2024,21
F000015823,ST0102,2024-06-02,False,26.21,9.37,113.9,106.75,2024,22
F000015824,ST0102,2024-06-09,False,33.31,6.71,104.23,107.48,2024,23
F000015825,ST0102,2024-06-16,False,32.58,14.25,101.07,106.17,2024,24
F000015826,ST0102,2024-06-23,False,37.46,10.96,108.7,106.83,2024,25
F000015827,ST0102,2024-06-30,False,37.03,5.8,94.99,106.01,2024,26
F000015828,ST0102,2024-07-07,True,35.41,4.18,113.16,106.78,2024,27
F000015829,ST0102,2024-07-14,False,30.67,11.1,100.1,107.13,2024,28
F000015830,ST0102,2024-07-21,False,30.53,6.82,110.97,106.83,2024,29
F000015831,ST0102,2024-07-28,False,31.19,14.04,103.74,107.91,2024,30
F000015832,ST0102,2024-08-04,False,32.26,10.2,95.09,105.83,2024,31
F000015833,ST0102,2024-08-11,False,32.06,7.4,101.6,107.49,2024,32
F000015834,ST0102,2024-08-18,False,32.69,17.29,103.74,107.61,2024,33
F000015835,ST0102,2024-08-25,False,29.49,11.1,97.58,106.19,2024,34
F000015836,ST0102,2024-09-01,False,32.73,15.24,110.82,108.48,2024,35
F000015837,ST0102,2024-09-08,False,28.89,13.14,101.57,108.36,2024,36
F000015838,ST0102,2024-09-15,False,33.31,20.24,104.8,109.26,2024,37
F000015839,ST0102,2024-09-22,False,30.07,13.51,102.87,108.32,2024,38
F000015840,ST0102,2024-09-29,False,31.61,12.53,108.25,108.12,2024,39
F000015841,ST0102,2024-10-06,False,26.5,22.21,103.21,106.7,2024,40
F000015842,ST0102,2024-10-13,False,27.43,12.45,94.31,107.86,2024,41
F000015843,ST0102,2024-10-20,False,31.49,22.4,98.59,108.54,2024,42
F000015844,ST0102,2024-10-27,False,21.97,15.13,105.14,109.5,2024,43
F000015845,ST0102,2024-11-03,False,22.28,13.5,99.03,108.21,2024,44
F000015846,ST0102,2024-11-10,False,24.67,18.26,111.9,108.13,2024,45
F000015847,ST0102,2024-11-17,False,29.75,19.98,101.03,107.3,2024,46
F000015848,ST0102,2024-11-24,False,25.08,7.11,107.62,109.34,2024,47
F000015849,ST0102,2024-12-01,True,19.47,35.64,113.52,107.39,2024,48
F000015850,ST0102,2024-12-08,True,26.08,7.76,102.93,108.19,2024,49
F000015851,ST0102,2024-12-15,False,19.89,6.31,104.74,108.97,2024,50
F000015852,ST0102,2024-12-22,False,22.9,11.89,108.64,111.1,2024,51
F000015853,ST0102,2024-12-29,False,24.29,0.62,104.3,108.77,2024,52
F000015854,ST0102,2025-01-05,False,19.59,6.28,106.98,109.15,2025,1
F000015855,ST0102,2025-01-12,False,24.97,1.1,108.16,109.25,2025,2
F000015856,ST0102,2025-01-19,False,25.71,0.0,97.0,109.94,2025,3
F000015857,ST0102,2025-01-26,False,21.35,0.0,101.28,107.75,2025,4
F000015858,ST0102,2025-02-02,False,22.88,4.81,103.48,110.45,2025,5
F000015859,ST0102,2025-02-09,False,18.96,7.02,102.71,108.97,2025,6
F000015860,ST0102,2025-02-16,True,18.07,9.14,96.22,110.54,2025,7
F000015861,ST0102,2025-02-23,True,26.64,0.0,104.57,109.99,2025,8
F000015862,ST0102,2025-03-02,True,21.99,0.0,106.15,109.22,2025,9
F000015863,ST0102,2025-03-09,False,23.68,8.52,101.03,110.5,2025,10
F000015864,ST0102,2025-03-16,True,21.45,6.23,109.22,111.58,2025,11
F000015865,ST0102,2025-03-23,False,25.92,6.06,101.24,109.66,2025,12
F000015866,ST0102,2025-03-30,False,27.55,8.8,112.38,109.81,2025,13
F000015867,ST0102,2025-04-06,False,24.35,0.0,101.55,108.96,2025,14
F000015868,ST0102,2025-04-13,False,23.21,13.14,102.82,112.23,2025,15
F000015869,ST0102,2025-04-20,False,24.43,0.0,103.31,110.99,2025,16
F000015870,ST0102,2025-04-27,False,24.73,1.95,110.22,111.03,2025,17
F000015871,ST0102,2025-05-04,False,28.3,10.07,99.24,110.8,2025,18
F000015872,ST0102,2025-05-11,False,29.41,11.26,105.45,112.85,2025,19
F000015873,ST0102,2025-05-18,False,32.35,0.0,103.53,112.27,2025,20
F000015874,ST0102,2025-05-25,False,30.67,0.0,110.58,110.11,2025,21
F000015875,ST0102,2025-06-01,False,26.86,1.96,104.73,111.49,2025,22
F000015876,ST0102,2025-06-08,False,32.03,1.58,102.15,111.98,2025,23
F000015877,ST0102,2025-06-15,False,36.38,16.55,107.69,111.86,2025,24
F000015878,ST0102,2025-06-22,True,33.06,5.9,113.0,111.63,2025,25
F000015879,ST0102,2025-06-29,False,37.68,13.24,111.55,111.84,2025,26
F000015880,ST0102,2025-07-06,False,29.89,6.1,107.05,111.89,2025,27
F000015881,ST0102,2025-07-13,False,30.87,0.0,104.33,112.79,2025,28
F000015882,ST0102,2025-07-20,False,31.94,3.14,101.75,113.14,2025,29
F000015883,ST0102,2025-07-27,False,30.58,22.09,107.01,112.84,2025,30
F000015884,ST0102,2025-08-03,False,32.13,15.06,107.07,112.6,2025,31
F000015885,ST0102,2025-08-10,False,32.61,22.14,105.54,112.13,2025,32
F000015886,ST0102,2025-08-17,True,31.42,11.5,117.5,114.0,2025,33
F000015887,ST0102,2025-08-24,False,33.48,19.7,115.25,112.7,2025,34
F000015888,ST0102,2025-08-31,False,29.52,12.67,112.79,112.59,2025,35
F000015889,ST0102,2025-09-07,False,30.54,14.98,99.87,113.19,2025,36
F000015890,ST0102,2025-09-14,False,33.43,12.3,106.88,112.68,2025,37
F000015891,ST0102,2025-09-21,False,28.69,19.54,101.15,113.03,2025,38
F000015892,ST0102,2025-09-28,False,27.17,25.07,101.84,113.05,2025,39
F000015893,ST0102,2025-10-05,False,31.18,20.49,111.86,110.72,2025,40
F000015894,ST0102,2025-10-12,False,27.66,14.83,110.54,112.49,2025,41
F000015895,ST0102,2025-10-19,False,28.96,25.8,103.34,114.18,2025,42
F000015896,ST0102,2025-10-26,False,27.0,13.3,110.89,114.16,2025,43
F000015897,ST0102,2025-11-02,False,23.68,11.52,99.05,112.68,2025,44
F000015898,ST0102,2025-11-09,False,21.63,29.42,103.86,112.2,2025,45
F000015899,ST0102,2025-11-16,False,24.82,7.11,110.98,112.91,2025,46
F000015900,ST0102,2025-11-23,False,24.54,7.88,91.65,113.46,2025,47
F000015901,ST0102,2025-11-30,False,29.07,13.23,102.31,113.09,2025,48
F000015902,ST0102,2025-12-07,False,23.42,19.01,114.75,113.13,2025,49
F000015903,ST0102,2025-12-14,True,21.37,18.57,112.61,114.25,2025,50
F000015904,ST0102,2025-12-21,False,23.05,12.65,109.38,115.38,2025,51
F000015905,ST0102,2025-12-28,False,25.11,8.04,102.75,115.04,2025,52
F000015906,ST0102,2026-01-04,False,19.65,0.0,97.75,115.75,2026,1
F000015907,ST0102,2026-01-11,False,16.22,6.13,104.89,114.57,2026,2
F000015908,ST0102,2026-01-18,True,22.22,0.0,109.8,114.56,2026,3
F000015909,ST0102,2026-01-25,False,27.02,7.15,99.0,114.44,2026,4
F000015910,ST0102,2026-02-01,False,23.69,0.0,107.06,115.09,2026,5
F000015911,ST0102,2026-02-08,False,21.82,0.82,113.27,112.73,2026,6
F000015912,ST0102,2026-02-15,False,23.28,12.16,98.77,114.78,2026,7
F000015913,ST0103,2023-02-26,False,17.23,5.84,108.38,99.84,2023,8
F000015914,ST0103,2023-03-05,False,24.17,2.95,111.69,101.46,2023,9
F000015915,ST0103,2023-03-12,False,24.23,7.62,92.9,99.98,2023,10
F000015916,ST0103,2023-03-19,False,17.75,16.48,96.88,99.76,2023,11
F000015917,ST0103,2023-03-26,False,29.68,0.0,101.33,99.4,2023,12
F000015918,ST0103,2023-04-02,False,24.45,9.48,102.76,99.16,2023,13
F000015919,ST0103,2023-04-09,False,22.1,5.63,102.17,100.72,2023,14
F000015920,ST0103,2023-04-16,False,23.28,1.48,99.38,99.14,2023,15
F000015921,ST0103,2023-04-23,False,25.63,0.0,87.84,100.3,2023,16
F000015922,ST0103,2023-04-30,False,32.95,0.0,105.31,101.72,2023,17
F000015923,ST0103,2023-05-07,False,31.01,1.82,98.16,100.4,2023,18
F000015924,ST0103,2023-05-14,False,33.41,0.0,98.24,100.47,2023,19
F000015925,ST0103,2023-05-21,False,30.3,9.45,102.52,100.19,2023,20
F000015926,ST0103,2023-05-28,False,30.16,6.05,94.18,101.51,2023,21
F000015927,ST0103,2023-06-04,False,33.16,17.15,111.57,102.21,2023,22
F000015928,ST0103,2023-06-11,False,28.27,13.74,102.97,99.37,2023,23
F000015929,ST0103,2023-06-18,False,31.5,8.07,101.56,101.68,2023,24
F000015930,ST0103,2023-06-25,False,32.44,9.78,100.04,101.41,2023,25
F000015931,ST0103,2023-07-02,False,33.78,0.0,100.95,101.16,2023,26
F000015932,ST0103,2023-07-09,False,38.93,9.43,113.57,101.45,2023,27
F000015933,ST0103,2023-07-16,False,34.2,9.62,96.51,102.6,2023,28
F000015934,ST0103,2023-07-23,False,32.11,4.87,104.83,100.59,2023,29
F000015935,ST0103,2023-07-30,False,33.43,16.45,108.49,102.82,2023,30
F000015936,ST0103,2023-08-06,False,34.24,4.56,91.2,103.58,2023,31
F000015937,ST0103,2023-08-13,False,38.89,12.1,103.57,101.94,2023,32
F000015938,ST0103,2023-08-20,False,34.95,16.71,104.12,102.4,2023,33
F000015939,ST0103,2023-08-27,False,26.91,18.25,103.64,102.18,2023,34
F000015940,ST0103,2023-09-03,False,30.5,22.02,104.16,102.37,2023,35
F000015941,ST0103,2023-09-10,False,31.87,26.08,93.12,101.13,2023,36
F000015942,ST0103,2023-09-17,False,33.25,13.11,94.3,103.56,2023,37
F000015943,ST0103,2023-09-24,False,30.4,7.83,97.04,100.99,2023,38
F000015944,ST0103,2023-10-01,False,29.07,18.48,102.48,103.22,2023,39
F000015945,ST0103,2023-10-08,False,31.28,15.04,99.28,103.81,2023,40
F000015946,ST0103,2023-10-15,False,26.59,13.59,92.31,102.69,2023,41
F000015947,ST0103,2023-10-22,False,31.57,14.55,103.18,103.1,2023,42
F000015948,ST0103,2023-10-29,False,21.51,12.86,99.76,103.41,2023,43
F000015949,ST0103,2023-11-05,False,28.51,9.86,107.22,104.04,2023,44
F000015950,ST0103,2023-11-12,False,20.25,18.3,97.19,102.86,2023,45
F000015951,ST0103,2023-11-19,False,22.11,19.0,99.14,103.83,2023,46
F000015952,ST0103,2023-11-26,False,25.02,17.05,99.84,103.86,2023,47
F000015953,ST0103,2023-12-03,False,23.18,6.1,103.03,103.82,2023,48
F000015954,ST0103,2023-12-10,False,25.25,8.13,104.31,104.72,2023,49
F000015955,ST0103,2023-12-17,False,19.29,7.87,100.11,104.69,2023,50
F000015956,ST0103,2023-12-24,False,22.71,21.1,101.24,104.1,2023,51
F000015957,ST0103,2023-12-31,False,18.01,0.0,97.45,103.79,2023,52
F000015958,ST0103,2024-01-07,False,22.9,6.05,110.51,103.85,2024,1
F000015959,ST0103,2024-01-14,True,24.11,9.37,100.07,104.57,2024,2
F000015960,ST0103,2024-01-21,False,17.85,0.0,103.04,104.41,2024,3
F000015961,ST0103,2024-01-28,False,22.93,15.39,102.77,104.7,2024,4
F000015962,ST0103,2024-02-04,False,20.51,5.22,104.06,105.18,2024,5
F000015963,ST0103,2024-02-11,False,24.73,11.01,104.71,103.96,2024,6
F000015964,ST0103,2024-02-18,False,23.07,0.0,110.03,104.86,2024,7
F000015965,ST0103,2024-02-25,False,22.78,8.5,93.6,105.54,2024,8
F000015966,ST0103,2024-03-03,False,22.92,0.47,103.31,103.62,2024,9
F000015967,ST0103,2024-03-10,False,22.01,0.0,99.72,105.15,2024,10
F000015968,ST0103,2024-03-17,False,23.04,13.06,96.86,103.47,2024,11
F000015969,ST0103,2024-03-24,False,23.02,10.44,103.5,104.51,2024,12
F000015970,ST0103,2024-03-31,False,23.05,17.27,105.72,106.39,2024,13
F000015971,ST0103,2024-04-07,False,24.21,0.0,101.47,103.38,2024,14
